
    Risk Management Report
    ======================
    Total Loss from Expired Worthless Options: $13619.73
    Total Value of Held Options: $0.30
    Overall Profit/Loss: $-13619.43

    Detailed Expired Options:
    -------------------------
                           date symbol action  quantity      price    status  total_loss
2018-01-08T15:29:57.734207Z    AMD    buy       1.0  11.999000    filled   11.999000
2018-01-08T15:27:38.701132Z   NTEC    buy       1.0   6.745000    filled    6.745000
2018-01-03T17:00:15.662514Z   IIPR    buy       1.0  32.610000    filled   32.610000
2018-01-02T19:26:00.464012Z    CEI    buy       1.0   0.122198    filled    0.122198
2018-01-02T19:25:47.204233Z    CEI    buy       2.0   0.122198    filled    0.244396
2018-01-02T19:19:10.607705Z  PZRXQ    buy       3.0   0.389900    filled    1.169700
2018-01-02T18:48:49.930438Z   NTEC    buy       2.0   5.900000    filled   11.800000
2018-01-02T18:45:10.973615Z   XXII    buy      11.0   3.070000    filled   33.770000
2018-01-02T18:44:43.536624Z   IIPR    buy       1.0  35.960000    filled   35.960000
2017-12-29T16:50:28.506421Z   GSAT    buy       2.0   1.279000    filled    2.558000
2017-12-29T16:49:24.532892Z    DPW    buy       1.0   3.429800    filled    3.429800
2017-12-27T17:15:28.045517Z   GAIN    buy       1.0  11.229600    filled   11.229600
2017-12-27T17:14:37.755235Z    PMT    buy       1.0  16.610000    filled   16.610000
2017-12-27T17:14:10.782919Z    ORC    buy       1.0   9.490000    filled    9.490000
2017-12-27T17:07:47.728519Z    DPW    buy       2.0   4.049800    filled    8.099600
2017-12-27T16:38:44.705943Z      T    buy       1.0  39.049000    filled   39.049000
2017-12-27T16:37:04.479145Z     GE    buy       1.0  17.509000    filled   17.509000
2017-12-27T16:36:24.084341Z      F    buy       1.0  12.529000    filled   12.529000
2017-12-20T20:51:07.004741Z  PZRXQ    buy       3.0   0.408443    filled    1.225329
2017-12-20T20:49:15.115619Z   EVFM    buy       6.0   1.670000    filled   10.020000
2017-12-20T20:49:01.490366Z    GME    buy       1.0  18.239000    filled   18.239000
2017-12-20T20:47:10.593762Z    AMD    buy       1.0  10.989000    filled   10.989000
2017-12-20T20:46:38.189129Z   IIPR    buy       1.0  24.750000    filled   24.750000
2017-12-20T20:18:21.899400Z    AMD    buy       1.0  10.969000    filled   10.969000
2017-12-20T20:16:54.502542Z   EVFM    buy       6.0   1.670000    filled   10.020000
2017-12-20T20:09:32.703612Z    GME    buy       1.0  18.249000    filled   18.249000
2017-12-19T14:38:54.207423Z    DPW    buy       2.0   5.070000    filled   10.140000
2017-12-15T17:53:59.889605Z  PZRXQ    buy       1.0   0.430000    filled    0.430000
2017-12-15T15:59:11.764823Z    DPW    buy       1.0   4.850000    filled    4.850000
2017-12-15T15:58:30.592168Z      P    buy       1.0   5.160000    filled    5.160000
2017-12-15T15:08:59.996289Z      T    buy       1.0  38.040000    filled   38.040000
2017-12-15T14:30:13.603916Z   IIPR    buy       1.0  23.000000    filled   23.000000
2017-12-15T14:30:21.485047Z    AMC    buy       1.0  15.750000    filled   15.750000
2017-12-13T18:56:31.822312Z  PZRXQ    buy       5.0   0.419232    filled    2.096160
2017-12-13T18:06:40.412337Z    GME    buy       1.0  18.810000    filled   18.810000
2017-12-13T18:04:45.336881Z   SDRL    buy      19.0   0.258569    filled    4.912811
2017-12-13T18:03:48.425975Z    CEI    buy      15.0   0.151700    filled    2.275500
2017-12-13T18:02:51.713219Z   SDRL    buy       6.0   0.258569    filled    1.551414
2017-12-13T18:01:25.112175Z   SDRL    buy      19.0   0.258386    filled    4.909334
2017-12-13T18:00:07.964916Z   SDRL    buy      53.0   0.258000    filled   13.674000
2017-12-12T21:01:24.189148Z   NSPR    buy       1.0   0.130000 cancelled    0.130000
2017-12-12T20:46:28.731419Z   NSPR    buy      11.0   0.133800    filled    1.471800
2017-12-12T19:57:58.302610Z   XXII    buy       1.0   2.620000    filled    2.620000
2017-12-12T17:57:01.122602Z    AMC    buy       1.0  15.800000    filled   15.800000
2017-12-12T17:52:15.120798Z    IGC    buy       1.0   0.709700    filled    0.709700
